property_id,check_in_date,room_category,successful_bookings,capacity
11259,23-Jun-22,HRT4,9,18
11262,23-Jun-22,HRT4,3,6
12258,23-Jun-22,HRT4,3,6
14263,23-Jun-22,HRT4,3,6
12261,23-Jun-22,HRT4,3,4
11259,24-Jun-22,HRT1,14,30
13260,24-Jun-22,HRT1,15,30
14262,24-Jun-22,HRT1,16,30
14263,24-Jun-22,HRT1,13,30
12258,24-Jun-22,HRT1,7,19
11258,24-Jun-22,HRT1,11,19
12260,24-Jun-22,HRT1,17,40
14258,24-Jun-22,HRT1,13,40
14260,24-Jun-22,HRT1,16,26
12261,24-Jun-22,HRT1,14,26
11260,24-Jun-22,HRT1,14,34
11261,24-Jun-22,HRT1,10,18
11262,24-Jun-22,HRT1,14,31
11263,24-Jun-22,HRT1,24,41
12259,24-Jun-22,HRT1,19,32
12262,24-Jun-22,HRT1,7,20
12263,24-Jun-22,HRT1,13,25
13258,24-Jun-22,HRT1,6,15
13259,24-Jun-22,HRT1,14,42
13261,24-Jun-22,HRT1,18,33
13262,24-Jun-22,HRT1,18,38
13263,24-Jun-22,HRT1,11,27
14259,24-Jun-22,HRT1,11,24
14261,24-Jun-22,HRT1,18,36
12264,24-Jun-22,HRT1,6,16
14262,24-Jun-22,HRT2,10,23
13263,24-Jun-22,HRT2,13,29
12261,24-Jun-22,HRT2,17,36
12258,24-Jun-22,HRT2,22,50
11262,24-Jun-22,HRT2,19,43
11261,24-Jun-22,HRT2,11,24
11258,24-Jun-22,HRT2,11,22
14260,24-Jun-22,HRT2,18,38
11263,24-Jun-22,HRT2,20,38
11259,24-Jun-22,HRT2,20,41
14259,24-Jun-22,HRT2,16,41
14258,24-Jun-22,HRT2,13,39
12259,24-Jun-22,HRT2,23,39
11260,24-Jun-22,HRT2,13,34
13262,24-Jun-22,HRT2,18,34
13259,24-Jun-22,HRT2,12,44
12263,24-Jun-22,HRT2,23,44
12262,24-Jun-22,HRT2,9,30
13258,24-Jun-22,HRT2,12,30
12264,24-Jun-22,HRT2,15,40
13261,24-Jun-22,HRT2,18,40
13260,24-Jun-22,HRT2,19,40
12260,24-Jun-22,HRT2,22,45
14261,24-Jun-22,HRT2,21,45
14263,24-Jun-22,HRT2,19,45
14263,24-Jun-22,HRT3,13,29
14262,24-Jun-22,HRT3,16,29
14261,24-Jun-22,HRT3,12,29
13262,24-Jun-22,HRT3,15,29
12258,24-Jun-22,HRT3,11,27
12262,24-Jun-22,HRT3,8,27
14259,24-Jun-22,HRT3,12,27
11259,24-Jun-22,HRT3,16,32
11258,24-Jun-22,HRT3,4,8
12263,24-Jun-22,HRT3,7,16
12259,24-Jun-22,HRT3,8,16
13259,24-Jun-22,HRT3,8,23
14258,24-Jun-22,HRT3,8,21
14260,24-Jun-22,HRT3,8,19
11261,24-Jun-22,HRT3,14,21
11260,24-Jun-22,HRT3,9,20
12261,24-Jun-22,HRT3,9,19
13263,24-Jun-22,HRT3,9,23
12264,24-Jun-22,HRT3,9,24
11262,24-Jun-22,HRT3,10,18
12260,24-Jun-22,HRT3,10,25
13258,24-Jun-22,HRT3,12,26
13260,24-Jun-22,HRT3,12,24
13261,24-Jun-22,HRT3,12,25
11263,24-Jun-22,HRT3,11,20
11262,24-Jun-22,HRT4,2,6
12261,24-Jun-22,HRT4,2,4
12262,24-Jun-22,HRT4,2,6
14258,24-Jun-22,HRT4,2,7
14263,24-Jun-22,HRT4,2,6
14259,24-Jun-22,HRT4,2,3
11258,24-Jun-22,HRT4,2,3
13261,24-Jun-22,HRT4,4,9
11261,24-Jun-22,HRT4,5,10
12260,24-Jun-22,HRT4,5,13
12264,24-Jun-22,HRT4,6,17
13260,24-Jun-22,HRT4,7,15
14260,24-Jun-22,HRT4,9,16
13259,24-Jun-22,HRT4,6,19
12263,24-Jun-22,HRT4,8,19
14262,24-Jun-22,HRT4,8,14
12259,24-Jun-22,HRT4,6,14
13258,24-Jun-22,HRT4,9,20
13262,24-Jun-22,HRT4,8,20
13263,24-Jun-22,HRT4,8,18
11263,24-Jun-22,HRT4,10,18
11259,24-Jun-22,HRT4,9,18
12258,24-Jun-22,HRT4,3,6
11260,24-Jun-22,HRT4,3,7
14261,24-Jun-22,HRT4,3,7
11259,25-Jun-22,HRT1,20,30
13260,25-Jun-22,HRT1,22,30
14262,25-Jun-22,HRT1,21,30
14263,25-Jun-22,HRT1,19,30
12258,25-Jun-22,HRT1,10,19
11258,25-Jun-22,HRT1,14,19
12260,25-Jun-22,HRT1,26,40
14258,25-Jun-22,HRT1,24,40
14260,25-Jun-22,HRT1,18,26
12261,25-Jun-22,HRT1,20,26
11260,25-Jun-22,HRT1,20,34
11261,25-Jun-22,HRT1,14,18
11262,25-Jun-22,HRT1,18,31
11263,25-Jun-22,HRT1,31,41
12259,25-Jun-22,HRT1,22,32
12262,25-Jun-22,HRT1,9,20
12263,25-Jun-22,HRT1,16,25
13258,25-Jun-22,HRT1,9,15
13259,25-Jun-22,HRT1,25,42
13261,25-Jun-22,HRT1,28,33
13262,25-Jun-22,HRT1,27,38
13263,25-Jun-22,HRT1,15,27
14259,25-Jun-22,HRT1,13,24
14261,25-Jun-22,HRT1,23,36
12264,25-Jun-22,HRT1,7,16
14262,25-Jun-22,HRT2,18,23
13263,25-Jun-22,HRT2,18,29
12261,25-Jun-22,HRT2,27,36
12258,25-Jun-22,HRT2,28,50
11262,25-Jun-22,HRT2,25,43
11261,25-Jun-22,HRT2,17,24
11258,25-Jun-22,HRT2,15,22
14260,25-Jun-22,HRT2,28,38
11263,25-Jun-22,HRT2,31,38
11259,25-Jun-22,HRT2,26,41
14259,25-Jun-22,HRT2,27,41
14258,25-Jun-22,HRT2,18,39
12259,25-Jun-22,HRT2,28,39
11260,25-Jun-22,HRT2,21,34
13262,25-Jun-22,HRT2,24,34
13259,25-Jun-22,HRT2,24,44
12263,25-Jun-22,HRT2,33,44
12262,25-Jun-22,HRT2,16,30
13258,25-Jun-22,HRT2,19,30
12264,25-Jun-22,HRT2,21,40
13261,25-Jun-22,HRT2,29,40
13260,25-Jun-22,HRT2,33,40
12260,25-Jun-22,HRT2,24,45
14261,25-Jun-22,HRT2,28,45
14263,25-Jun-22,HRT2,28,45
14263,25-Jun-22,HRT3,19,29
14262,25-Jun-22,HRT3,21,29
14261,25-Jun-22,HRT3,16,29
13262,25-Jun-22,HRT3,20,29
12258,25-Jun-22,HRT3,15,27
12262,25-Jun-22,HRT3,12,27
14259,25-Jun-22,HRT3,17,27
11259,25-Jun-22,HRT3,26,32
11258,25-Jun-22,HRT3,7,8
12260,25-Jun-22,HRT3,15,25
13261,25-Jun-22,HRT3,18,25
11261,25-Jun-22,HRT3,16,21
11263,25-Jun-22,HRT3,17,20
12261,25-Jun-22,HRT3,16,19
13258,25-Jun-22,HRT3,17,26
13260,25-Jun-22,HRT3,18,24
13259,25-Jun-22,HRT3,13,23
13263,25-Jun-22,HRT3,13,23
12263,25-Jun-22,HRT3,14,16
14260,25-Jun-22,HRT3,14,19
12264,25-Jun-22,HRT3,12,24
11260,25-Jun-22,HRT3,11,20
11262,25-Jun-22,HRT3,11,18
12259,25-Jun-22,HRT3,11,16
14258,25-Jun-22,HRT3,11,21
14259,25-Jun-22,HRT4,2,3
11258,25-Jun-22,HRT4,2,3
11262,25-Jun-22,HRT4,4,6
12258,25-Jun-22,HRT4,4,6
12262,25-Jun-22,HRT4,4,6
11260,25-Jun-22,HRT4,4,7
14261,25-Jun-22,HRT4,4,7
11261,25-Jun-22,HRT4,7,10
12260,25-Jun-22,HRT4,7,13
13261,25-Jun-22,HRT4,7,9
12264,25-Jun-22,HRT4,9,17
13260,25-Jun-22,HRT4,11,15
14260,25-Jun-22,HRT4,13,16
13259,25-Jun-22,HRT4,9,19
12263,25-Jun-22,HRT4,14,19
14262,25-Jun-22,HRT4,10,14
12259,25-Jun-22,HRT4,10,14
13258,25-Jun-22,HRT4,13,20
13262,25-Jun-22,HRT4,14,20
13263,25-Jun-22,HRT4,10,18
11263,25-Jun-22,HRT4,15,18
11259,25-Jun-22,HRT4,12,18
14263,25-Jun-22,HRT4,3,6
14258,25-Jun-22,HRT4,3,7
12261,25-Jun-22,HRT4,3,4
14263,26-Jun-22,HRT3,20,29
13260,26-Jun-22,HRT1,28,30
14262,26-Jun-22,HRT1,27,30
14263,26-Jun-22,HRT1,22,30
12258,26-Jun-22,HRT1,15,19
11258,26-Jun-22,HRT1,16,19
12260,26-Jun-22,HRT1,28,40
14258,26-Jun-22,HRT1,24,40
14260,26-Jun-22,HRT1,22,26
12261,26-Jun-22,HRT1,23,26
11260,26-Jun-22,HRT1,25,34
11261,26-Jun-22,HRT1,16,18
11262,26-Jun-22,HRT1,23,31
11263,26-Jun-22,HRT1,40,41
12259,26-Jun-22,HRT1,30,32
12262,26-Jun-22,HRT1,11,20
12263,26-Jun-22,HRT1,24,25
13258,26-Jun-22,HRT1,11,15
13259,26-Jun-22,HRT1,25,42
13261,26-Jun-22,HRT1,28,33
13262,26-Jun-22,HRT1,33,38
13263,26-Jun-22,HRT1,19,27
14259,26-Jun-22,HRT1,17,24
14261,26-Jun-22,HRT1,28,36
12264,26-Jun-22,HRT1,9,16
14262,26-Jun-22,HRT2,20,23
13263,26-Jun-22,HRT2,21,29
12261,26-Jun-22,HRT2,31,36
12258,26-Jun-22,HRT2,34,50
11262,26-Jun-22,HRT2,31,43
11261,26-Jun-22,HRT2,20,24
11258,26-Jun-22,HRT2,21,22
14260,26-Jun-22,HRT2,32,38
11263,26-Jun-22,HRT2,34,38
11259,26-Jun-22,HRT2,38,41
14259,26-Jun-22,HRT2,31,41
14258,26-Jun-22,HRT2,26,39
12259,26-Jun-22,HRT2,36,39
11260,26-Jun-22,HRT2,26,34
13262,26-Jun-22,HRT2,31,34
13259,26-Jun-22,HRT2,29,44
12263,26-Jun-22,HRT2,40,44
12262,26-Jun-22,HRT2,17,30
13258,26-Jun-22,HRT2,23,30
12264,26-Jun-22,HRT2,27,40
13261,26-Jun-22,HRT2,37,40
13260,26-Jun-22,HRT2,36,40
12260,26-Jun-22,HRT2,31,45
14261,26-Jun-22,HRT2,34,45
14263,26-Jun-22,HRT2,33,45
11259,26-Jun-22,HRT1,29,30
14262,26-Jun-22,HRT3,26,29
14261,26-Jun-22,HRT3,20,29
13262,26-Jun-22,HRT3,26,29
12258,26-Jun-22,HRT3,19,27
12262,26-Jun-22,HRT3,17,27
14259,26-Jun-22,HRT3,21,27
11259,26-Jun-22,HRT3,28,32
12260,26-Jun-22,HRT3,19,25
13261,26-Jun-22,HRT3,22,25
11261,26-Jun-22,HRT3,18,21
11263,26-Jun-22,HRT3,18,20
12261,26-Jun-22,HRT3,17,19
13258,26-Jun-22,HRT3,19,26
13260,26-Jun-22,HRT3,23,24
13263,26-Jun-22,HRT3,18,23
14260,26-Jun-22,HRT3,17,19
12264,26-Jun-22,HRT3,16,24
12259,26-Jun-22,HRT3,15,16
12263,26-Jun-22,HRT3,15,16
11258,26-Jun-22,HRT3,8,8
11262,26-Jun-22,HRT3,13,18
11260,26-Jun-22,HRT3,14,20
13259,26-Jun-22,HRT3,14,23
14258,26-Jun-22,HRT3,12,21
14259,26-Jun-22,HRT4,2,3
12258,26-Jun-22,HRT4,4,6
12262,26-Jun-22,HRT4,4,6
14258,26-Jun-22,HRT4,4,7
12261,26-Jun-22,HRT4,4,4
11260,26-Jun-22,HRT4,5,7
11262,26-Jun-22,HRT4,5,6
14261,26-Jun-22,HRT4,5,7
14263,26-Jun-22,HRT4,5,6
11261,26-Jun-22,HRT4,9,10
12260,26-Jun-22,HRT4,9,13
13261,26-Jun-22,HRT4,8,9
12264,26-Jun-22,HRT4,11,17
13260,26-Jun-22,HRT4,13,15
14260,26-Jun-22,HRT4,14,16
13259,26-Jun-22,HRT4,12,19
12263,26-Jun-22,HRT4,19,19
14262,26-Jun-22,HRT4,13,14
12259,26-Jun-22,HRT4,12,14
13258,26-Jun-22,HRT4,14,20
13262,26-Jun-22,HRT4,19,20
13263,26-Jun-22,HRT4,14,18
11263,26-Jun-22,HRT4,16,18
11259,26-Jun-22,HRT4,16,18
11258,26-Jun-22,HRT4,3,3
11259,27-Jun-22,HRT1,19,30
13260,27-Jun-22,HRT1,18,30
14262,27-Jun-22,HRT1,18,30
14263,27-Jun-22,HRT1,17,30
12258,27-Jun-22,HRT1,10,19
11258,27-Jun-22,HRT1,12,19
12260,27-Jun-22,HRT1,21,40
14258,27-Jun-22,HRT1,18,40
14260,27-Jun-22,HRT1,15,26
12261,27-Jun-22,HRT1,17,26
11260,27-Jun-22,HRT1,19,34
11261,27-Jun-22,HRT1,10,18
11262,27-Jun-22,HRT1,14,31
11263,27-Jun-22,HRT1,27,41
12259,27-Jun-22,HRT1,17,32
12262,27-Jun-22,HRT1,9,20
12263,27-Jun-22,HRT1,17,25
13258,27-Jun-22,HRT1,8,15
13259,27-Jun-22,HRT1,19,42
13261,27-Jun-22,HRT1,22,33
13262,27-Jun-22,HRT1,24,38
13263,27-Jun-22,HRT1,15,27
14259,27-Jun-22,HRT1,12,24
14261,27-Jun-22,HRT1,16,36
12264,27-Jun-22,HRT1,6,16
14262,27-Jun-22,HRT2,15,23
13263,27-Jun-22,HRT2,14,29
12261,27-Jun-22,HRT2,23,36
12258,27-Jun-22,HRT2,24,50
11262,27-Jun-22,HRT2,23,43
11261,27-Jun-22,HRT2,16,24
11258,27-Jun-22,HRT2,13,22
14260,27-Jun-22,HRT2,22,38
11263,27-Jun-22,HRT2,28,38
11259,27-Jun-22,HRT2,24,41
14259,27-Jun-22,HRT2,22,41
14258,27-Jun-22,HRT2,17,39
12259,27-Jun-22,HRT2,24,39
11260,27-Jun-22,HRT2,15,34
13262,27-Jun-22,HRT2,25,34
13259,27-Jun-22,HRT2,17,44
12263,27-Jun-22,HRT2,28,44
12262,27-Jun-22,HRT2,12,30
13258,27-Jun-22,HRT2,15,30
12264,27-Jun-22,HRT2,15,40
13261,27-Jun-22,HRT2,23,40
13260,27-Jun-22,HRT2,25,40
12260,27-Jun-22,HRT2,23,45
14261,27-Jun-22,HRT2,23,45
14263,27-Jun-22,HRT2,22,45
14263,27-Jun-22,HRT3,13,29
14262,27-Jun-22,HRT3,15,29
14261,27-Jun-22,HRT3,14,29
13262,27-Jun-22,HRT3,18,29
12258,27-Jun-22,HRT3,12,27
12262,27-Jun-22,HRT3,12,27
14259,27-Jun-22,HRT3,13,27
11259,27-Jun-22,HRT3,21,32
11258,27-Jun-22,HRT3,5,8
13261,27-Jun-22,HRT3,17,25
13259,27-Jun-22,HRT3,8,23
14258,27-Jun-22,HRT3,8,21
11261,27-Jun-22,HRT3,13,21
12261,27-Jun-22,HRT3,13,19
13258,27-Jun-22,HRT3,13,26
13260,27-Jun-22,HRT3,14,24
12264,27-Jun-22,HRT3,9,24
11260,27-Jun-22,HRT3,10,20
11262,27-Jun-22,HRT3,10,18
11263,27-Jun-22,HRT3,12,20
12260,27-Jun-22,HRT3,12,25
12263,27-Jun-22,HRT3,12,16
13263,27-Jun-22,HRT3,12,23
14260,27-Jun-22,HRT3,12,19
12259,27-Jun-22,HRT3,11,16
14259,27-Jun-22,HRT4,2,3
11258,27-Jun-22,HRT4,2,3
11262,27-Jun-22,HRT4,4,6
14263,27-Jun-22,HRT4,4,6
11260,27-Jun-22,HRT4,4,7
14261,27-Jun-22,HRT4,4,7
13261,27-Jun-22,HRT4,5,9
11261,27-Jun-22,HRT4,6,10
12260,27-Jun-22,HRT4,6,13
12264,27-Jun-22,HRT4,7,17
13260,27-Jun-22,HRT4,10,15
14260,27-Jun-22,HRT4,11,16
13259,27-Jun-22,HRT4,9,19
12263,27-Jun-22,HRT4,12,19
14262,27-Jun-22,HRT4,8,14
12259,27-Jun-22,HRT4,9,14
13258,27-Jun-22,HRT4,9,20
13262,27-Jun-22,HRT4,12,20
13263,27-Jun-22,HRT4,9,18
11263,27-Jun-22,HRT4,10,18
11259,27-Jun-22,HRT4,11,18
12258,27-Jun-22,HRT4,3,6
12262,27-Jun-22,HRT4,3,6
14258,27-Jun-22,HRT4,3,7
12261,27-Jun-22,HRT4,3,4
11259,28-Jun-22,HRT1,21,30
13260,28-Jun-22,HRT1,19,30
14262,28-Jun-22,HRT1,19,30
14263,28-Jun-22,HRT1,15,30
12258,28-Jun-22,HRT1,10,19
11258,28-Jun-22,HRT1,11,19
12260,28-Jun-22,HRT1,20,40
14258,28-Jun-22,HRT1,17,40
14260,28-Jun-22,HRT1,17,26
12261,28-Jun-22,HRT1,17,26
11260,28-Jun-22,HRT1,17,34
11261,28-Jun-22,HRT1,12,18
11262,28-Jun-22,HRT1,15,31
11263,28-Jun-22,HRT1,26,41
12259,28-Jun-22,HRT1,18,32
12262,28-Jun-22,HRT1,8,20
12263,28-Jun-22,HRT1,17,25
13258,28-Jun-22,HRT1,7,15
13259,28-Jun-22,HRT1,17,42
13261,28-Jun-22,HRT1,18,33
13262,28-Jun-22,HRT1,27,38
13263,28-Jun-22,HRT1,13,27
14259,28-Jun-22,HRT1,12,24
14261,28-Jun-22,HRT1,16,36
12264,28-Jun-22,HRT1,6,16
14262,28-Jun-22,HRT2,14,23
13263,28-Jun-22,HRT2,14,29
12261,28-Jun-22,HRT2,24,36
12258,28-Jun-22,HRT2,26,50
11262,28-Jun-22,HRT2,23,43
11261,28-Jun-22,HRT2,15,24
11258,28-Jun-22,HRT2,15,22
14260,28-Jun-22,HRT2,22,38
11263,28-Jun-22,HRT2,23,38
11259,28-Jun-22,HRT2,26,41
14259,28-Jun-22,HRT2,23,41
14258,28-Jun-22,HRT2,15,39
12259,28-Jun-22,HRT2,23,39
11260,28-Jun-22,HRT2,15,34
13262,28-Jun-22,HRT2,21,34
13259,28-Jun-22,HRT2,21,44
12263,28-Jun-22,HRT2,27,44
12262,28-Jun-22,HRT2,12,30
13258,28-Jun-22,HRT2,14,30
12264,28-Jun-22,HRT2,16,40
13261,28-Jun-22,HRT2,28,40
13260,28-Jun-22,HRT2,23,40
12260,28-Jun-22,HRT2,22,45
14261,28-Jun-22,HRT2,20,45
14263,28-Jun-22,HRT2,26,45
14263,28-Jun-22,HRT3,15,29
14262,28-Jun-22,HRT3,18,29
14261,28-Jun-22,HRT3,13,29
13262,28-Jun-22,HRT3,19,29
12258,28-Jun-22,HRT3,14,27
12262,28-Jun-22,HRT3,12,27
14259,28-Jun-22,HRT3,15,27
11259,28-Jun-22,HRT3,21,32
11258,28-Jun-22,HRT3,5,8
13261,28-Jun-22,HRT3,15,25
13260,28-Jun-22,HRT3,17,24
11261,28-Jun-22,HRT3,13,21
12260,28-Jun-22,HRT3,13,25
13258,28-Jun-22,HRT3,13,26
14260,28-Jun-22,HRT3,14,19
13259,28-Jun-22,HRT3,9,23
14258,28-Jun-22,HRT3,9,21
11262,28-Jun-22,HRT3,10,18
12264,28-Jun-22,HRT3,10,24
12261,28-Jun-22,HRT3,12,19
11260,28-Jun-22,HRT3,11,20
11263,28-Jun-22,HRT3,11,20
12259,28-Jun-22,HRT3,11,16
12263,28-Jun-22,HRT3,11,16
13263,28-Jun-22,HRT3,11,23
14259,28-Jun-22,HRT4,2,3
11258,28-Jun-22,HRT4,2,3
12258,28-Jun-22,HRT4,4,6
11260,28-Jun-22,HRT4,4,7
11261,28-Jun-22,HRT4,5,10
13261,28-Jun-22,HRT4,5,9
12260,28-Jun-22,HRT4,6,13
12264,28-Jun-22,HRT4,7,17
13260,28-Jun-22,HRT4,10,15
14260,28-Jun-22,HRT4,9,16
13259,28-Jun-22,HRT4,8,19
12263,28-Jun-22,HRT4,11,19
14262,28-Jun-22,HRT4,7,14
12259,28-Jun-22,HRT4,8,14
13258,28-Jun-22,HRT4,10,20
13262,28-Jun-22,HRT4,11,20
13263,28-Jun-22,HRT4,9,18
11263,28-Jun-22,HRT4,13,18
11259,28-Jun-22,HRT4,10,18
11262,28-Jun-22,HRT4,3,6
12262,28-Jun-22,HRT4,3,6
14263,28-Jun-22,HRT4,3,6
14258,28-Jun-22,HRT4,3,7
14261,28-Jun-22,HRT4,3,7
12261,28-Jun-22,HRT4,3,4
14263,29-Jun-22,HRT3,15,29
13260,29-Jun-22,HRT1,20,30
14262,29-Jun-22,HRT1,20,30
14263,29-Jun-22,HRT1,14,30
12258,29-Jun-22,HRT1,10,19
11258,29-Jun-22,HRT1,12,19
12260,29-Jun-22,HRT1,21,40
14258,29-Jun-22,HRT1,18,40
14260,29-Jun-22,HRT1,13,26
12261,29-Jun-22,HRT1,17,26
11260,29-Jun-22,HRT1,18,34
11261,29-Jun-22,HRT1,10,18
11262,29-Jun-22,HRT1,14,31
11263,29-Jun-22,HRT1,23,41
12259,29-Jun-22,HRT1,22,32
12262,29-Jun-22,HRT1,8,20
12263,29-Jun-22,HRT1,15,25
13258,29-Jun-22,HRT1,8,15
13259,29-Jun-22,HRT1,18,42
13261,29-Jun-22,HRT1,21,33
13262,29-Jun-22,HRT1,24,38
13263,29-Jun-22,HRT1,15,27
14259,29-Jun-22,HRT1,12,24
14261,29-Jun-22,HRT1,20,36
12264,29-Jun-22,HRT1,7,16
14262,29-Jun-22,HRT2,17,23
13263,29-Jun-22,HRT2,15,29
12261,29-Jun-22,HRT2,23,36
12258,29-Jun-22,HRT2,25,50
11262,29-Jun-22,HRT2,23,43
11261,29-Jun-22,HRT2,15,24
11258,29-Jun-22,HRT2,15,22
14260,29-Jun-22,HRT2,24,38
11263,29-Jun-22,HRT2,25,38
11259,29-Jun-22,HRT2,23,41
14259,29-Jun-22,HRT2,22,41
14258,29-Jun-22,HRT2,15,39
12259,29-Jun-22,HRT2,24,39
11260,29-Jun-22,HRT2,19,34
13262,29-Jun-22,HRT2,20,34
13259,29-Jun-22,HRT2,19,44
12263,29-Jun-22,HRT2,28,44
12262,29-Jun-22,HRT2,14,30
13258,29-Jun-22,HRT2,14,30
12264,29-Jun-22,HRT2,17,40
13261,29-Jun-22,HRT2,27,40
13260,29-Jun-22,HRT2,23,40
12260,29-Jun-22,HRT2,24,45
14261,29-Jun-22,HRT2,25,45
14263,29-Jun-22,HRT2,24,45
11259,29-Jun-22,HRT1,18,30
14262,29-Jun-22,HRT3,20,29
14261,29-Jun-22,HRT3,14,29
13262,29-Jun-22,HRT3,18,29
12258,29-Jun-22,HRT3,15,27
12262,29-Jun-22,HRT3,10,27
14259,29-Jun-22,HRT3,12,27
11259,29-Jun-22,HRT3,20,32
11258,29-Jun-22,HRT3,5,8
13261,29-Jun-22,HRT3,19,25
13260,29-Jun-22,HRT3,16,24
11263,29-Jun-22,HRT3,13,20
13263,29-Jun-22,HRT3,13,23
11261,29-Jun-22,HRT3,14,21
11262,29-Jun-22,HRT3,9,18
12259,29-Jun-22,HRT3,10,16
13259,29-Jun-22,HRT3,10,23
14258,29-Jun-22,HRT3,10,21
11260,29-Jun-22,HRT3,12,20
12260,29-Jun-22,HRT3,12,25
13258,29-Jun-22,HRT3,12,26
14260,29-Jun-22,HRT3,12,19
12264,29-Jun-22,HRT3,12,24
12261,29-Jun-22,HRT3,11,19
12263,29-Jun-22,HRT3,11,16
14259,29-Jun-22,HRT4,2,3
11258,29-Jun-22,HRT4,2,3
11262,29-Jun-22,HRT4,4,6
14258,29-Jun-22,HRT4,4,7
11261,29-Jun-22,HRT4,5,10
12260,29-Jun-22,HRT4,6,13
13261,29-Jun-22,HRT4,6,9
12264,29-Jun-22,HRT4,7,17
13260,29-Jun-22,HRT4,9,15
14260,29-Jun-22,HRT4,10,16
13259,29-Jun-22,HRT4,8,19
12263,29-Jun-22,HRT4,14,19
14262,29-Jun-22,HRT4,10,14
12259,29-Jun-22,HRT4,9,14
13258,29-Jun-22,HRT4,10,20
13262,29-Jun-22,HRT4,12,20
13263,29-Jun-22,HRT4,10,18
11263,29-Jun-22,HRT4,11,18
11259,29-Jun-22,HRT4,10,18
12258,29-Jun-22,HRT4,3,6
12262,29-Jun-22,HRT4,3,6
14263,29-Jun-22,HRT4,3,6
11260,29-Jun-22,HRT4,3,7
14261,29-Jun-22,HRT4,3,7
12261,29-Jun-22,HRT4,3,4
11259,30-Jun-22,HRT1,17,30
14262,30-Jun-22,HRT1,19,30
14263,30-Jun-22,HRT1,15,30
12258,30-Jun-22,HRT1,10,19
11258,30-Jun-22,HRT1,13,19
12260,30-Jun-22,HRT1,18,40
14258,30-Jun-22,HRT1,17,40
14260,30-Jun-22,HRT1,16,26
12261,30-Jun-22,HRT1,16,26
11260,30-Jun-22,HRT1,17,34
11261,30-Jun-22,HRT1,12,18
11262,30-Jun-22,HRT1,17,31
11263,30-Jun-22,HRT1,27,41
12259,30-Jun-22,HRT1,22,32
12262,30-Jun-22,HRT1,9,20
12263,30-Jun-22,HRT1,13,25
13258,30-Jun-22,HRT1,8,15
13259,30-Jun-22,HRT1,16,42
13261,30-Jun-22,HRT1,21,33
13262,30-Jun-22,HRT1,24,38
13263,30-Jun-22,HRT1,14,27
14259,30-Jun-22,HRT1,12,24
14261,30-Jun-22,HRT1,18,36
12264,30-Jun-22,HRT1,6,16
14262,30-Jun-22,HRT2,14,23
13263,30-Jun-22,HRT2,14,29
12261,30-Jun-22,HRT2,22,36
12258,30-Jun-22,HRT2,24,50
11262,30-Jun-22,HRT2,19,43
11261,30-Jun-22,HRT2,14,24
11258,30-Jun-22,HRT2,15,22
14260,30-Jun-22,HRT2,27,38
11263,30-Jun-22,HRT2,22,38
11259,30-Jun-22,HRT2,27,41
14259,30-Jun-22,HRT2,22,41
14258,30-Jun-22,HRT2,17,39
12259,30-Jun-22,HRT2,22,39
11260,30-Jun-22,HRT2,15,34
13262,30-Jun-22,HRT2,22,34
13259,30-Jun-22,HRT2,19,44
12263,30-Jun-22,HRT2,32,44
12262,30-Jun-22,HRT2,14,30
13258,30-Jun-22,HRT2,14,30
12264,30-Jun-22,HRT2,18,40
13261,30-Jun-22,HRT2,28,40
13260,30-Jun-22,HRT2,24,40
12260,30-Jun-22,HRT2,25,45
14261,30-Jun-22,HRT2,22,45
14263,30-Jun-22,HRT2,23,45
14263,30-Jun-22,HRT3,13,29
13260,30-Jun-22,HRT1,18,30
14262,30-Jun-22,HRT3,20,29
14261,30-Jun-22,HRT3,15,29
13262,30-Jun-22,HRT3,18,29
12258,30-Jun-22,HRT3,16,27
12262,30-Jun-22,HRT3,11,27
14259,30-Jun-22,HRT3,14,27
11259,30-Jun-22,HRT3,20,32
11258,30-Jun-22,HRT3,5,8
13261,30-Jun-22,HRT3,18,25
14258,30-Jun-22,HRT3,8,21
11261,30-Jun-22,HRT3,13,21
12260,30-Jun-22,HRT3,13,25
11263,30-Jun-22,HRT3,14,20
13258,30-Jun-22,HRT3,14,26
13260,30-Jun-22,HRT3,14,24
11260,30-Jun-22,HRT3,9,20
12263,30-Jun-22,HRT3,9,16
11262,30-Jun-22,HRT3,10,18
13259,30-Jun-22,HRT3,10,23
12264,30-Jun-22,HRT3,10,24
14260,30-Jun-22,HRT3,12,19
12259,30-Jun-22,HRT3,11,16
12261,30-Jun-22,HRT3,11,19
13263,30-Jun-22,HRT3,11,23
14259,30-Jun-22,HRT4,2,3
11258,30-Jun-22,HRT4,2,3
11262,30-Jun-22,HRT4,4,6
14261,30-Jun-22,HRT4,4,7
12260,30-Jun-22,HRT4,5,13
13261,30-Jun-22,HRT4,5,9
11261,30-Jun-22,HRT4,6,10
12264,30-Jun-22,HRT4,7,17
13260,30-Jun-22,HRT4,8,15
14260,30-Jun-22,HRT4,10,16
13259,30-Jun-22,HRT4,9,19
12263,30-Jun-22,HRT4,11,19
14262,30-Jun-22,HRT4,8,14
12259,30-Jun-22,HRT4,9,14
13258,30-Jun-22,HRT4,11,20
13262,30-Jun-22,HRT4,12,20
13263,30-Jun-22,HRT4,10,18
11263,30-Jun-22,HRT4,12,18
